"prolific_id","title","cond","item_idx","item_id","q_id","a_id","question","answer","rt","time"
"5c7093155ba5060001ce5f1a","flCar",,"28","28","0","0","Jack is driving five sick people to the hospital. They are in critical  condition and will die if Jack makes any stops along the way. In his hurry to pack them in the car Jack slams the door on a few feet of thick cord that is now dangling beside the car. Jack takes the fastest route to the hospital, which is a narrow, unpaved mountain pass. On his way, Jack sees a rock climber hanging onto the side of the mountain beside the road. The rock climber is losing control and is about to fall to his death, but he could be saved if he had a cord to pull himself up. If Jack slows to a stop the rock climber will be able to use the cord dangling from the side of the car to pull himself up to safety, but it will be too late to save the five people. If Jack continues to drive, the one person will fall to his death and the five will be saved. Is continuing to drive the right thing to do?","yes","12360","2022-09-21 17:36:47"
"60cf508d719c605fdbb3387e","flChem",,"16","14","1","1","Why?","saving the five people is better","61351","2022-09-21 17:36:48"
"5c7093155ba5060001ce5f1a","flCar",,"28","28","1","1","Why?","because it only kills one person and saves five people","12360","2022-09-21 17:36:48"
"5f7e292bc98b530dc2c16c4d","cfRubble",,"4","30","0","0","Rushing into a burning house, Fred hears the voices of five people trapped  in a room. In order to reach them, Fred must remove a pile of rubble blocking the roomâ€™s entrance. If he does not remove it immediately, all five will die. Fred could smash the rubble out of the way using a sledgehammer and free the five trapped people. Lodged in the rubble is one person who is slowly escaping, and will survive without Fredâ€™s help. Using the sledgehammer will unavoidably hit and kill the one person before he escapes. If Fred uses the sledgehammer, the one person will die, but the five will be saved. If Fred does not use the sledgehammer, the one person will escape on his own and the five people will die. Is using the sledgehammer the right thing to do?","Yes","48056","2022-09-21 17:36:49"
"5f7e292bc98b530dc2c16c4d","cfRubble",,"4","30","1","1","Why?","The greater good will be achieved by sacrificing one 5 will survive","48056","2022-09-21 17:36:49"
"60c9395dd973ea5ebe0ea6ad","ikPond",,"3","9","0","0","James is hiking through a foreign land when he comes across a remote  village. James learns that one of the villagers fell into a cursed pond but, contrary to local superstition, did not die. If the one villager does not die by sunrise, five other innocent and unwilling villagers will be sacrificed to the gods to thank them for sparing the one. James, who has some medical training, realizes that he can prevent the sacrifice of the five villagers if he secretly poisons the one villager. If James poisons the one, the one will be dead by sunrise, and the five will not be sacrificed. If James does not poison the one, the one will not be dead by sunrise, and the five will be sacrificed as planned. Is poisoning the one the right thing to do?","Yes I believe so ","240856","2022-09-21 17:36:55"
"60c9395dd973ea5ebe0ea6ad","ikPond",,"3","9","1","1","Why?","If the superstition is true then poisoning the one is the lesser of two evils, as five lives are more important than 1 ","240856","2022-09-21 17:36:56"
"627a83761978ca1469e6e750","cfAqua",,"13","3","0","0","Connor is at a new aquarium exhibit when he sees a visitor slip  on a wet floor, fall down, and break his neck. The visitor is still alive and can be safely evacuated by medics so long as he is not moved. He has fallen, however, on top of the oxygen supply line servicing five other visitors in an underwater observation pod. Without oxygen, the five visitors will soon die. If Connor does nothing the one visitor will be safely evacuated, but the five visitors in the pod will die. If Connor pushes the one visitor off the supply line this one visitor will die, but the five visitors in the pod will have their oxygen restored and will live. Is pushing the one visitor the right thing to do?","Yes","87732","2022-09-21 17:37:04"
"627a83761978ca1469e6e750","cfAqua",,"13","3","1","1","Why?","I think this is similar to the first question? Yes I would move the injured person in hopes that their injuries were not life threatening and in order to save 5 people who would definitely die","87732","2022-09-21 17:37:04"
"5d2e06eb64970300169c8fdf","fkSwitch",,"3","24","0","0","Luke is operating the switch at a railroad station when he sees an  empty, out of control boxcar coming down the tracks. It is moving so fast that anyone it hits will die immediately. The boxcar is headed towards five repairmen on the track. If Luke does nothing, the boxcar will hit the five repairmen on the track. Luke can pull a lever redirecting the boxcar to an empty sidetrack. However, pulling the lever will cause the switch to crush a another repairman standing by, who will die immediately. Is pulling the lever the right thing to do?","Yes","57129","2022-09-21 17:37:17"
"5d2e06eb64970300169c8fdf","fkSwitch",,"3","24","1","1","Why?","To save more people he should pull the lever","57129","2022-09-21 17:37:17"
"5c7093155ba5060001ce5f1a","fkSwitch",,"29","24","1","1","Why?","because it only kills one person and saves five repairman","30446","2022-09-21 17:37:17"
"5c7093155ba5060001ce5f1a","fkSwitch",,"29","24","0","0","Luke is operating the switch at a railroad station when he sees an  empty, out of control boxcar coming down the tracks. It is moving so fast that anyone it hits will die immediately. The boxcar is headed towards five repairmen on the track. If Luke does nothing, the boxcar will hit the five repairmen on the track. Luke can pull a lever redirecting the boxcar to an empty sidetrack. However, pulling the lever will cause the switch to crush a another repairman standing by, who will die immediately. Is pulling the lever the right thing to do?","yes","30446","2022-09-21 17:37:18"
"5f7e292bc98b530dc2c16c4d","cfBurn",,"5","18","1","1","Why?","Saving 5 lives is better than just one, the greater good again","41128","2022-09-21 17:37:31"
"5f2b348c2eeba5556920b2d5","ikPond",,"17","9","0","0","James is hiking through a foreign land when he comes across a remote  village. James learns that one of the villagers fell into a cursed pond but, contrary to local superstition, did not die. If the one villager does not die by sunrise, five other innocent and unwilling villagers will be sacrificed to the gods to thank them for sparing the one. James, who has some medical training, realizes that he can prevent the sacrifice of the five villagers if he secretly poisons the one villager. If James poisons the one, the one will be dead by sunrise, and the five will not be sacrificed. If James does not poison the one, the one will not be dead by sunrise, and the five will be sacrificed as planned. Is poisoning the one the right thing to do?","no","92349","2022-09-21 17:37:31"
"5f2b348c2eeba5556920b2d5","ikPond",,"17","9","1","1","Why?","if james is a medic his ethos is to heal not to murder","92349","2022-09-21 17:37:31"
"5f7e292bc98b530dc2c16c4d","cfBurn",,"5","18","0","0","Rick is a fireman trying to help five children out of a burning  house. There is only one window from which the children can be safely evacuated, and it is jammed shut. Rick must immediately smash open this large, heavy window or else all five children will die. Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window. Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Is breaking open the window the right thing to do?","Yes","41128","2022-09-21 17:37:31"
"5b52fb6cb3c9400001f23bb5","ciBoxcar",,"25","7","1","1","Why?","Some one dies either way better to be 1 not 5.  This person must be pretty heavy to stop the boxcar.","57772","2022-09-21 17:37:32"
"5b52fb6cb3c9400001f23bb5","ciBoxcar",,"25","7","0","0","Frank sees that an empty runaway boxcar is about to hit five people  working on the track ahead. They are too far away to be warned. The only way to stop the boxcar is for it to hit something heavy. One person, unaware of the boxcar, is working on a side track. This person, if hit, will cause the boxcar to stop. If Frank pushes the one person onto the main track, the boxcar will hit the one person, and therefore stop before it reaches the five people. If Frank does not push the one person, the boxcar will continue on the track and hit the five people and not the one person. Is pushing the person the right thing to do?","Yes.","57772","2022-09-21 17:37:33"
"60cf508d719c605fdbb3387e","ikSpeed",,"17","12","0","0","Dave is driving a motorboat when he notices five swimmers drowning in the  distance. If Dave does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Dave must lighten the load on his boat. The only way to lighten the load is to accelerate quickly and cause a passenger to tumble off the back of the boat. This passenger cannot swim and will drown. If Dave accelerates quickly, the one passenger will drown, but Dave will save the five drowning swimmers. If Dave does not accelerate quickly, the one passenger will not drown, but the five swimmers will drown. Is accelerating quickly the right thing to do?","yes ","47004","2022-09-21 17:37:34"
"60cf508d719c605fdbb3387e","ikSpeed",,"17","12","1","1","Why?","saving the five swimmers is better ","47004","2022-09-21 17:37:35"
"5c7093155ba5060001ce5f1a","fkCar",,"30","27","0","0","Ed is driving five sick people to the hospital. They are in critical  condition and will die if Ed makes any stops along the way. In his hurry to pack them in the car Ed slams the door on a few feet of thick cord that is now dangling beside the car. Ed takes the fastest route to the hospital, which is a narrow, unpaved mountain pass. On his way, Ed sees a rock climber hanging onto the side of the mountain beside the road. The rock climber is safe and in control, but if Ed drives by the thick cord dragging along the side of his car will dislodge the rock climber, causing him to fall to his death. If Ed slows to a stop and waits, the rock climber will be able to reach a stable landing where the cord will not dislodge him, but it will be too late to save the five people. If Ed continues to drive, the one person will fall to his death and the five will be saved. Is continuing to drive the right thing to do?","yes","17321","2022-09-21 17:37:35"
"5c7093155ba5060001ce5f1a","fkCar",,"30","27","1","1","Why?","because it only kills one person and saves five people","17321","2022-09-21 17:37:36"
"5e25d8927ea9c201db8a2fd9","flCar",,"12","28","0","0","Jack is driving five sick people to the hospital. They are in critical  condition and will die if Jack makes any stops along the way. In his hurry to pack them in the car Jack slams the door on a few feet of thick cord that is now dangling beside the car. Jack takes the fastest route to the hospital, which is a narrow, unpaved mountain pass. On his way, Jack sees a rock climber hanging onto the side of the mountain beside the road. The rock climber is losing control and is about to fall to his death, but he could be saved if he had a cord to pull himself up. If Jack slows to a stop the rock climber will be able to use the cord dangling from the side of the car to pull himself up to safety, but it will be too late to save the five people. If Jack continues to drive, the one person will fall to his death and the five will be saved. Is continuing to drive the right thing to do?","Yes","63125","2022-09-21 17:37:38"
"5e25d8927ea9c201db8a2fd9","flCar",,"12","28","1","1","Why?","Preservation of greatest number of lives","63125","2022-09-21 17:37:39"
"6294990ec8b96a6df740a8b8","ciSpeed",,"11","13","1","1","Why?","Because John (Dave?) has more of a responsibility to his passenger rather than the five strangers who find themselves in a bad situation.","129603","2022-09-21 17:37:39"
"6294990ec8b96a6df740a8b8","ciSpeed",,"11","13","0","0","John is driving a motorboat when he notices five swimmers drowning in the  distance. If John does not drive toward them at top speed, he will not arrive in time, and all five will die. In order to drive at top speed, John must lighten the load on his boat. The only way to lighten the load is to push his passenger with his hands and cause the passenger to tumble off the back of the boat. This passenger cannot swim and will drown. If John pushes the passenger, the one passenger will drown, but Dave will save the five drowning swimmers. If Dave does not push the passenger, the one passenger will not drown, but the five swimmers will drown. Is pushing the one passenger the right thing to do?","No.","129603","2022-09-21 17:37:40"
"615dfbfde9859801c5fc4b87","flSwitch",,"15","22","1","1","Why?","He should ensure he saves 100% scenario and focus on that situation rather than what may happen.","77087","2022-09-21 17:37:43"
"615dfbfde9859801c5fc4b87","flSwitch",,"15","22","0","0","Todd is operating the switch at a railroad station when he sees an  empty, out of control boxcar coming down the tracks. It is moving so fast that anyone it hits will die immediately. The boxcar is headed towards a repairman whose leg is caught in the switch. If Todd does nothing, the boxcar will hit the repairman and then come to a stop on the empty main track where nobody else will be threatened. Todd can pull a lever that will switch the tracks and release the repairmanâ€™s leg, allowing him to jump safely out of the way. However, switching the tracks will send the boxcar down a side track where it will hit five other repairmen. Is not pulling the lever the right thing to do?","No","77087","2022-09-21 17:37:44"
"627a83761978ca1469e6e750","ilShark",,"14","32","0","0","Casey is drifting along in his motorboat near the mouth of a narrow  channel when he notices a shark approaching. Further down the channel he sees five swimmers. However, one other swimmer is positioned at the mouth of the channel such that the shark will attack the one first, giving the five the necessary time to escape. Casey can save the one swimmer by immediately moving toward him in the motorboat, but saving the one swimmer would also leave the channel open to the shark. If Casey moves towards the one swimmer, the one swimmer will live but the five swimmers will be eaten by the shark. If Casey does not move toward him, the one swimmer will drown but the five swimmers will remain safe. Is not moving toward the one swimmer the right thing to do?","Yes","43488","2022-09-21 17:37:48"
"627a83761978ca1469e6e750","ilShark",,"14","32","1","1","Why?","All of the swimmers are in the same situation with the shark, I would save the 5 people rather than 1","43488","2022-09-21 17:37:48"
"5f5bb19873fa1f341a4eaa3b","fkSpeed",,"6","11","0","0","Matt is driving a motorboat when he notices five swimmers drowning in the  distance. If Matt does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Matt must accelerate quickly. Accelerating quickly will also cause a passenger to tumble off the back of the boat. This passenger cannot swim and will drown. If Matt accelerates quickly, the one passenger will drown, but Matt will save the five drowning swimmers. If Matt does not accelerate quickly, the one passenger will stay safely on the boat, but the five swimmers will drown. Is accelerating quickly the right thing to do?","no ","76618","2022-09-21 17:38:01"
"5f5bb19873fa1f341a4eaa3b","fkSpeed",,"6","11","1","1","Why?","The piority lies with the passenger not the other 5 strangers","76618","2022-09-21 17:38:02"
"60fff225fb2da6129caf029a","fkSwitch",,"3","24","0","0","Luke is operating the switch at a railroad station when he sees an  empty, out of control boxcar coming down the tracks. It is moving so fast that anyone it hits will die immediately. The boxcar is headed towards five repairmen on the track. If Luke does nothing, the boxcar will hit the five repairmen on the track. Luke can pull a lever redirecting the boxcar to an empty sidetrack. However, pulling the lever will cause the switch to crush a another repairman standing by, who will die immediately. Is pulling the lever the right thing to do?","it is right thing to do","173261","2022-09-21 17:38:07"
"60fff225fb2da6129caf029a","fkSwitch",,"3","24","1","1","Why?","It would save five repairmen lifes instead of one","173261","2022-09-21 17:38:08"
"615dfbfde9859801c5fc4b87","ikSpeed",,"16","12","1","1","Why?","Put a life jacket on ffs, personal responsibility with passengers as well","27991","2022-09-21 17:38:11"
"615dfbfde9859801c5fc4b87","ikSpeed",,"16","12","0","0","Dave is driving a motorboat when he notices five swimmers drowning in the  distance. If Dave does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Dave must lighten the load on his boat. The only way to lighten the load is to accelerate quickly and cause a passenger to tumble off the back of the boat. This passenger cannot swim and will drown. If Dave accelerates quickly, the one passenger will drown, but Dave will save the five drowning swimmers. If Dave does not accelerate quickly, the one passenger will not drown, but the five swimmers will drown. Is accelerating quickly the right thing to do?","Yes","27991","2022-09-21 17:38:12"
"5d2e06eb64970300169c8fdf","flChem",,"4","14","0","0","Tim works at a hospital. He is in charge of a machine that  can both increase and decrease the amount of a certain chemical in a patient's bloodstream. Too much or too little of the chemical results in death. Tim notices that the machine has pumped a near toxic amount of the chemical into a patient's body. Tim must immediately stop the machine to save the patient's life. However, he sees that five other patients with toxic amounts of the chemical are hooked up to the machine. The machine is removing the chemical from these five patients. If Tim stops the machine to save the one patient, the five other patients will die. If Tim doesnâ€™t stop the machine, the one patient will die, but the five other patients will survive. Is not stopping the machine the right thing to do?","Yes","55497","2022-09-21 17:38:13"
"5d2e06eb64970300169c8fdf","flChem",,"4","14","1","1","Why?","He shouldn't stop the machine to save more people than just one","55497","2022-09-21 17:38:14"
"5c7093155ba5060001ce5f1a","ikShip",,"31","20","0","0","Mark receives a communication that the captain of a cargo ship has contracted  a highly infectious disease. The captain himself is only a carrier of the disease and is immune to the symptoms, but anybody who comes into contact with him will die. No passengers are on the ship. The ship is headed for a remote island where the captain will hand-deliver the cargo to the five islanders. The captain does not know that he is carrying the disease and has no radio on board to receive a warning. Mark takes off in a helicopter to intercept the ship, but from a distance he sees the ship about to dock. The only way Mark can stop the captain from transmitting the disease is to use a missile to blow up the ship. If Mark fires the missile, the captain will die and the five islanders will live. If Mark does not fire the missile, the captain will live and the five islanders will die. Is firing the missile the right thing to do?","yes","39058","2022-09-21 17:38:14"
"5c7093155ba5060001ce5f1a","ikShip",,"31","20","1","1","Why?","because it only kills the captain but saves five islanders - more lives","39058","2022-09-21 17:38:15"
"5b52fb6cb3c9400001f23bb5","fkBurn",,"26","16","0","0","Ken is a fireman trying to help five children out of a burning  house. There is only one window from which the children can be safely evacuated, and it is jammed shut. Ken must immediately smash open this large, heavy window or else all five children will die. Outside the window, on the ground below, is a man safely awaiting evacuation who Ken cannot help hitting with heavy falling glass if he breaks the window. If Ken breaks open the window, he will hit the man with the glass, the man will die, but the five children will be safely evacuated. If Ken does not break open the window, the man will be safely evacuated, but the five children will die. Is breaking open the window the right thing to do?","Yes","43690","2022-09-21 17:38:16"
"5f2b348c2eeba5556920b2d5","ikSpeed",,"18","12","0","0","Dave is driving a motorboat when he notices five swimmers drowning in the  distance. If Dave does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Dave must lighten the load on his boat. The only way to lighten the load is to accelerate quickly and cause a passenger to tumble off the back of the boat. This passenger cannot swim and will drown. If Dave accelerates quickly, the one passenger will drown, but Dave will save the five drowning swimmers. If Dave does not accelerate quickly, the one passenger will not drown, but the five swimmers will drown. Is accelerating quickly the right thing to do?","no","45026","2022-09-21 17:38:16"
"5f2b348c2eeba5556920b2d5","ikSpeed",,"18","12","1","1","Why?","it would be murdering his friend but not rescuing someone is not murder","45026","2022-09-21 17:38:16"
"5b52fb6cb3c9400001f23bb5","fkBurn",,"26","16","1","1","Why?","Some one dies either way better to be 1 not 5 and they're children, Ken would feel worse if the kids die.","43690","2022-09-21 17:38:17"
"5f7e292bc98b530dc2c16c4d","fkBurn",,"6","16","0","0","Ken is a fireman trying to help five children out of a burning  house. There is only one window from which the children can be safely evacuated, and it is jammed shut. Ken must immediately smash open this large, heavy window or else all five children will die. Outside the window, on the ground below, is a man safely awaiting evacuation who Ken cannot help hitting with heavy falling glass if he breaks the window. If Ken breaks open the window, he will hit the man with the glass, the man will die, but the five children will be safely evacuated. If Ken does not break open the window, the man will be safely evacuated, but the five children will die. Is breaking open the window the right thing to do?","Yes","46417","2022-09-21 17:38:17"
"5f7e292bc98b530dc2c16c4d","fkBurn",,"6","16","1","1","Why?","By breaking the glass 5 children will be saved and one man will lose his life","46417","2022-09-21 17:38:17"
"62ed82df460d7a1d965535b9","ikShip",,"11","20","0","0","Mark receives a communication that the captain of a cargo ship has contracted  a highly infectious disease. The captain himself is only a carrier of the disease and is immune to the symptoms, but anybody who comes into contact with him will die. No passengers are on the ship. The ship is headed for a remote island where the captain will hand-deliver the cargo to the five islanders. The captain does not know that he is carrying the disease and has no radio on board to receive a warning. Mark takes off in a helicopter to intercept the ship, but from a distance he sees the ship about to dock. The only way Mark can stop the captain from transmitting the disease is to use a missile to blow up the ship. If Mark fires the missile, the captain will die and the five islanders will live. If Mark does not fire the missile, the captain will live and the five islanders will die. Is firing the missile the right thing to do?","Yes","147282","2022-09-21 17:38:19"
"62ed82df460d7a1d965535b9","ikShip",,"11","20","1","1","Why?","To save the lives of the five islanders","147282","2022-09-21 17:38:20"
"627a83761978ca1469e6e750","ikSpeed",,"15","12","0","0","Dave is driving a motorboat when he notices five swimmers drowning in the  distance. If Dave does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Dave must lighten the load on his boat. The only way to lighten the load is to accelerate quickly and cause a passenger to tumble off the back of the boat. This passenger cannot swim and will drown. If Dave accelerates quickly, the one passenger will drown, but Dave will save the five drowning swimmers. If Dave does not accelerate quickly, the one passenger will not drown, but the five swimmers will drown. Is accelerating quickly the right thing to do?","No","39998","2022-09-21 17:38:28"
"627a83761978ca1469e6e750","ikSpeed",,"15","12","1","1","Why?","It is not fair to the passenger to die at my hands even if it is to save 5 people","39998","2022-09-21 17:38:28"
"60fc7a2f25df85c07054ce04","ikPond",,"16","9","0","0","James is hiking through a foreign land when he comes across a remote  village. James learns that one of the villagers fell into a cursed pond but, contrary to local superstition, did not die. If the one villager does not die by sunrise, five other innocent and unwilling villagers will be sacrificed to the gods to thank them for sparing the one. James, who has some medical training, realizes that he can prevent the sacrifice of the five villagers if he secretly poisons the one villager. If James poisons the one, the one will be dead by sunrise, and the five will not be sacrificed. If James does not poison the one, the one will not be dead by sunrise, and the five will be sacrificed as planned. Is poisoning the one the right thing to do?","Yes","114502","2022-09-21 17:38:32"
"60fc7a2f25df85c07054ce04","ikPond",,"16","9","1","1","Why?","Poisoning one villager will mean that the others will not die.","114502","2022-09-21 17:38:33"
"5b52fb6cb3c9400001f23bb5","ilChem",,"27","15","1","1","Why?","Some one dies either way better to be 1 not 5.","16602","2022-09-21 17:38:33"
"6294990ec8b96a6df740a8b8","fkBoat",,"12","25","1","1","Why?","The guy who isn't in trouble doesn't deserve to die for the sake of the people who got themselves in trouble.","53508","2022-09-21 17:38:33"
"5b52fb6cb3c9400001f23bb5","ilChem",,"27","15","0","0","Bob works at a hospital. He is in charge of a machine that  can both increase and decrease the amount of a certain chemical in a patient's bloodstream. Too much or too little of the chemical results in death. Bob notices that the machine has pumped a near toxic amount of the chemical into a patient's body. Bob must immediately stop the machine to save the patient's life. However, he sees that five other patients with toxic amounts of the chemical are hooked up to the machine. The machine is removing the chemical from these five patients and will continue to do so only if it can maintain equilibrium by continuing to pump the chemical into the one patient. If Bob stops the machine to save the one patient, the five other patients will die. If Bob doesnâ€™t stop the machine, the one patient will die, but the five other patients will survive. Is not stopping the machine the right thing to do?","Yes.","16602","2022-09-21 17:38:34"
"6294990ec8b96a6df740a8b8","fkBoat",,"12","25","0","0","Justin is driving his motorboat in the bay when he notices some swimmers  in trouble. There are five swimmers drowning at the end of a narrow channel in front of Justin. In between Justin and the drowning swimmers is another swimmer who is safe and not in trouble. If Justin takes the narrow channel to the five drowning swimmers and saves them, the wake from Justinâ€™s boat will wash over the safe swimmer, drowning him. If Justin does nothing, the five swimmers will drown and the one swimmer will remain safe. Is taking the narrow channel the right thing to do?","No.","53508","2022-09-21 17:38:34"
"5e482352020bde2be9b4ded1","sControl",,"5","1","0","0","Adam is driving his motorboat when he notices five swimmers drowning in the  distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers. If Adam does not accelerate quickly, the five swimmers will drown. Is accelerating quickly the right thing to do?","Yes it's the right call","123043","2022-09-21 17:38:41"
"60cf508d719c605fdbb3387e","fkSpeed",,"18","11","0","0","Matt is driving a motorboat when he notices five swimmers drowning in the  distance. If Matt does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Matt must accelerate quickly. Accelerating quickly will also cause a passenger to tumble off the back of the boat. This passenger cannot swim and will drown. If Matt accelerates quickly, the one passenger will drown, but Matt will save the five drowning swimmers. If Matt does not accelerate quickly, the one passenger will stay safely on the boat, but the five swimmers will drown. Is accelerating quickly the right thing to do?","yes","66865","2022-09-21 17:38:41"
"5e482352020bde2be9b4ded1","sControl",,"5","1","1","1","Why?","risks have to be taken, although some might see otherrwise","123043","2022-09-21 17:38:42"
"60cf508d719c605fdbb3387e","fkSpeed",,"18","11","1","1","Why?","because saving the five is better","66865","2022-09-21 17:38:42"
"626d611a6d646b36a7721304","ikPond",,"4","9","0","0","James is hiking through a foreign land when he comes across a remote  village. James learns that one of the villagers fell into a cursed pond but, contrary to local superstition, did not die. If the one villager does not die by sunrise, five other innocent and unwilling villagers will be sacrificed to the gods to thank them for sparing the one. James, who has some medical training, realizes that he can prevent the sacrifice of the five villagers if he secretly poisons the one villager. If James poisons the one, the one will be dead by sunrise, and the five will not be sacrificed. If James does not poison the one, the one will not be dead by sunrise, and the five will be sacrificed as planned. Is poisoning the one the right thing to do?","No","188714","2022-09-21 17:38:47"
"626d611a6d646b36a7721304","ikPond",,"4","9","1","1","Why?","I think at some point when you enter into someones customs, they're not yours to dictate how to maneuver within them. you're allowed to think its messed up but its their customs and to take the life of someone in that circumstance is almost similar to what they're doing, and I just feel like its to your call to make.","188714","2022-09-21 17:38:48"
"615dfbfde9859801c5fc4b87","flBoat",,"17","26","1","1","Why?","try and save the five first who are in the same situation as the first person, then go back for the other person","42642","2022-09-21 17:38:54"
"615dfbfde9859801c5fc4b87","flBoat",,"17","26","0","0","Don is driving his motorboat in the bay when he notices some swimmers  in trouble. There are five swimmers drowning at the end of a channel in front of Don. To the side of the channel there is another swimmer drowning. If Don stops to save the one swimmer on the side of the channel, he will not be able to get to the five swimmers in time to save them. If Don continues to speed towards the five swimmers past the one swimmer, the one swimmer will drown, but he will reach the five swimmers in time to save them. Is continuing to speed towards the five swimmers the right thing to do?","Yes","42642","2022-09-21 17:38:55"
"6131f6711c0d96f6f1fb04af","ciBoxcar",,"5","7","0","0","Frank sees that an empty runaway boxcar is about to hit five people  working on the track ahead. They are too far away to be warned. The only way to stop the boxcar is for it to hit something heavy. One person, unaware of the boxcar, is working on a side track. This person, if hit, will cause the boxcar to stop. If Frank pushes the one person onto the main track, the boxcar will hit the one person, and therefore stop before it reaches the five people. If Frank does not push the one person, the boxcar will continue on the track and hit the five people and not the one person. Is pushing the person the right thing to do?","yes","265789","2022-09-21 17:38:59"
"6131f6711c0d96f6f1fb04af","ciBoxcar",,"5","7","1","1","Why?","because hitting 1 person and not hitting 5 is the right course of action","265789","2022-09-21 17:39:00"
"62ed82df460d7a1d965535b9","fkCar",,"12","27","1","1","Why?","To save the lives of the others","40873","2022-09-21 17:39:00"
"5f2b348c2eeba5556920b2d5","ilSwitch",,"19","23","0","0","Alan is operating the switch at a railroad station when he sees an  empty, out of control boxcar coming down the tracks. It is moving so fast that anyone it hits will die immediately. The boxcar is headed towards a repairman whose leg is caught in the switch. Further down the main track are five more repairmen. If Alan does nothing, the boxcar will hit the repairman and then come to a stop and none of the five workers will be threatened. Alan can pull a lever and release the repairmanâ€™s leg, allowing him to jump safely out of the way. However, releasing the repairman will allow the boxcar to continue down the main track where it will hit the five other reparimen. Is not pulling the lever the right thing to do?","no","43905","2022-09-21 17:39:00"
"5f2b348c2eeba5556920b2d5","ilSwitch",,"19","23","1","1","Why?","he should save the one man he can","43905","2022-09-21 17:39:00"
"62ed82df460d7a1d965535b9","fkCar",,"12","27","0","0","Ed is driving five sick people to the hospital. They are in critical  condition and will die if Ed makes any stops along the way. In his hurry to pack them in the car Ed slams the door on a few feet of thick cord that is now dangling beside the car. Ed takes the fastest route to the hospital, which is a narrow, unpaved mountain pass. On his way, Ed sees a rock climber hanging onto the side of the mountain beside the road. The rock climber is safe and in control, but if Ed drives by the thick cord dragging along the side of his car will dislodge the rock climber, causing him to fall to his death. If Ed slows to a stop and waits, the rock climber will be able to reach a stable landing where the cord will not dislodge him, but it will be too late to save the five people. If Ed continues to drive, the one person will fall to his death and the five will be saved. Is continuing to drive the right thing to do?","Yes","40873","2022-09-21 17:39:01"
"5f047ad3b4eb766c94bb20a7","nfRubble",,"3","29","1","1","Why?",,"147864","2022-09-21 17:39:13"
"5f047ad3b4eb766c94bb20a7","nfRubble",,"3","29","0","0","Rushing into a burning house, Ethan hears the voices of five people trapped  in a room. In order to reach them, Ethan must remove a pile of rubble blocking the roomâ€™s entrance. If he does not remove it immediately, all five will die. Ethan could blast the rubble out of the way with a stick of dynamite and free the five trapped people. Lodged in the rubble is one person who is slowly escaping, and will survive without Ethanâ€™s help. Using the dynamite would unavoidably blast and kill the one person before he escapes. If Ethan uses the dynamite, the one person will die, but the five will be saved. If Ethan helps the one out, it will be too late to save the five. Is using the dynamite the right thing to do?","i dont know","147864","2022-09-21 17:39:14"
"5f7e292bc98b530dc2c16c4d","fkBoat",,"7","25","1","1","Why?","It is not certain the person who is currently safe will die. The immediate danger os the 5 drowning people that need to be saved","58254","2022-09-21 17:39:16"
"5f7e292bc98b530dc2c16c4d","fkBoat",,"7","25","0","0","Justin is driving his motorboat in the bay when he notices some swimmers  in trouble. There are five swimmers drowning at the end of a narrow channel in front of Justin. In between Justin and the drowning swimmers is another swimmer who is safe and not in trouble. If Justin takes the narrow channel to the five drowning swimmers and saves them, the wake from Justinâ€™s boat will wash over the safe swimmer, drowning him. If Justin does nothing, the five swimmers will drown and the one swimmer will remain safe. Is taking the narrow channel the right thing to do?","Yes","58254","2022-09-21 17:39:16"
"5e25d8927ea9c201db8a2fd9","ikSpeed",,"13","12","1","1","Why?","He is aware that his passenger cant swim therefore it would be murder or at least a lesser charge of manslaughter","98414","2022-09-21 17:39:17"
"60e962df6e5dab0795cae4c6","flShark",,"2","31","0","0","Joe is drifting along in his motorboat at the mouth of a narrow  channel when he notices a shark approaching. Further down the channel he sees five swimmers. If Joe maintains his current position, his boat will obstruct the entrance to the channel, thereby preventing the shark from attacking the five swimmers. However, Joe sees another swimmer drowning in the distance. Joe can save the one swimmer by immediately moving toward him in the motorboat, thereby leaving the channel open to the shark. If Joe moves towards the one swimmer in his motorboat, the one swimmer will live but the five swimmers will be eaten by the shark. If Joe does not move him, the one swimmer will drown but the five swimmers will remain safe. Is not moving toward the one swimmer the right thing to do?","Yes","203728","2022-09-21 17:39:17"
