"prolific_id","dataset_id","respondent_id","title","cond","source","id_first","item_idx","item_id","q_id","q0","a0","a1","question","answer","choseLeft","rt","time"
"58ed48b66eec530001c28764","21","5c3f3ae7d831ed0001f78c4f","Euthanasia","personal_moral","Human","1","11","996","0","You are the leader of a small group of soldiers. You are on  your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy?","yes","it would save everyone else","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","50474","2023-05-22 02:21:04"
"58ed48b66eec530001c28764","21","5c3f3ae7d831ed0001f78c4f","Euthanasia","personal_moral","Human","1","11","996","1","You are the leader of a small group of soldiers. You are on  your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy?","yes","it would save everyone else","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","50474","2023-05-22 02:21:04"
"58ed48b66eec530001c28764","21","5c3f3ae7d831ed0001f78c4f","Euthanasia","personal_moral","Human","1","11","996","2","You are the leader of a small group of soldiers. You are on  your way back from a completed mission deep in enemy territory when one of your men has stepped in trap that has been set by the enemy and is badly injured. The trap is connected to a radio device that by now has alerted the enemy to your presence. They will soon be on their way. If the enemy finds your injured man they will torture him and kill him. He begs you not to leave him behind, but if you try to take him with you your entire group will be captured. The only way to prevent this injured soldier from being tortured is to shoot him yourself. Is it appropriate for you to shoot this soldier in order to prevent him from being tortured by the enemy?","yes","it would save everyone else","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","50474","2023-05-22 02:21:04"
"622e282986d38f7f8fb74e93","24","3.0","Donation","impersonal_moral","AI","0","3","1134","2","You are at home one day when the mail arrives. You receive a   letter from a reputable international aid organization. The letter asks you to make a donation of two hundred dollars to their organization. The letter explains that a two hundred-dollar donation will allow this organization to provide needed medical attention to some poor people in another part of the world. Is it appropriate for you to not make a donation to this organization in order to save money? ","no","making the small donation to an organization that provides medical care to people in need is an act of companion and a valuable contribution to the world.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","59671","2023-05-22 02:21:05"
"622e282986d38f7f8fb74e93","24","3.0","Donation","impersonal_moral","AI","0","3","1134","0","You are at home one day when the mail arrives. You receive a   letter from a reputable international aid organization. The letter asks you to make a donation of two hundred dollars to their organization. The letter explains that a two hundred-dollar donation will allow this organization to provide needed medical attention to some poor people in another part of the world. Is it appropriate for you to not make a donation to this organization in order to save money? ","no","making the small donation to an organization that provides medical care to people in need is an act of companion and a valuable contribution to the world.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","0","59671","2023-05-22 02:21:05"
"622e282986d38f7f8fb74e93","24","3.0","Donation","impersonal_moral","AI","0","3","1134","1","You are at home one day when the mail arrives. You receive a   letter from a reputable international aid organization. The letter asks you to make a donation of two hundred dollars to their organization. The letter explains that a two hundred-dollar donation will allow this organization to provide needed medical attention to some poor people in another part of the world. Is it appropriate for you to not make a donation to this organization in order to save money? ","no","making the small donation to an organization that provides medical care to people in need is an act of companion and a valuable contribution to the world.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","59671","2023-05-22 02:21:05"
"5a8e54c9f49c9a0001f3dc3f","17","5b258c9ba7cee100011d8aad","Generic Brand","non_moral","Human","0","21","808","2","You have a headache. You go to the pharmacy with the intention of  buying a particular name-brand headache medicine. When you get there you discover that the pharmacy is out of the brand you were looking for. The pharmacist, whom you've known for a long time and in whom you have a great deal of trust, tells you that he has in stock a generic product which is, in his words, &quot;exactly the same&quot; as the product you had originally intended to buy. Would you purchase the generic brand instead of searching further for the name-brand product you were looking for?","yes","because i need headache medicine and i trust the pharmacist wouldn't lie to me.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","21655","2023-05-22 02:21:09"
"5a8e54c9f49c9a0001f3dc3f","17","5b258c9ba7cee100011d8aad","Generic Brand","non_moral","Human","0","21","808","0","You have a headache. You go to the pharmacy with the intention of  buying a particular name-brand headache medicine. When you get there you discover that the pharmacy is out of the brand you were looking for. The pharmacist, whom you've known for a long time and in whom you have a great deal of trust, tells you that he has in stock a generic product which is, in his words, &quot;exactly the same&quot; as the product you had originally intended to buy. Would you purchase the generic brand instead of searching further for the name-brand product you were looking for?","yes","because i need headache medicine and i trust the pharmacist wouldn't lie to me.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","21655","2023-05-22 02:21:09"
"5a8e54c9f49c9a0001f3dc3f","17","5b258c9ba7cee100011d8aad","Generic Brand","non_moral","Human","0","21","808","1","You have a headache. You go to the pharmacy with the intention of  buying a particular name-brand headache medicine. When you get there you discover that the pharmacy is out of the brand you were looking for. The pharmacist, whom you've known for a long time and in whom you have a great deal of trust, tells you that he has in stock a generic product which is, in his words, &quot;exactly the same&quot; as the product you had originally intended to buy. Would you purchase the generic brand instead of searching further for the name-brand product you were looking for?","yes","because i need headache medicine and i trust the pharmacist wouldn't lie to me.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","21655","2023-05-22 02:21:09"
"60ff8ef5687d522fc499537b","22","26.0","Environmental Policy A1","impersonal_moral","AI","0","41","1053","2","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy A over Policy B? ","yes","policay a has lower potential for causing deaths than policy b.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","12205","2023-05-22 02:21:11"
"60ff8ef5687d522fc499537b","22","26.0","Environmental Policy A1","impersonal_moral","AI","0","41","1053","0","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy A over Policy B? ","yes","policay a has lower potential for causing deaths than policy b.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","12205","2023-05-22 02:21:11"
"60ff8ef5687d522fc499537b","22","26.0","Environmental Policy A1","impersonal_moral","AI","0","41","1053","1","You are a member of a government legislature. The legislature is deciding between   two different policies concerning environmental hazards. Policy A has a 90% chance of causing no deaths at all and has a 10% chance of causing 1000 deaths. Policy B has a 92% chance of causing no deaths and an 8% chance of causing 10, 000 deaths. Is it appropriate for you to vote for Policy A over Policy B? ","yes","policay a has lower potential for causing deaths than policy b.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","12205","2023-05-22 02:21:11"
"6335c7aa782a6330c0f83437","7","21.0","Lawrence of Arabia","personal_moral","AI","0","36","359","0","You are the leader of a small army that consists of warriors from   two tribes, the hill tribe and the river tribe. You belong to neither tribe. During the night a hill tribesman got into an argument with a river tribesman and murdered him. The river tribe will attack the hill tribe unless the murderer is put to death, but the hill tribe refuses to kill one of its own warriors. The only way for you to avoid a war between the two tribes that will costs hundreds of lives is to publicly execute the murderer by cutting off is head with your sword. Is it appropriate for you to cut off this man’s head in order to prevent the two tribes from fighting a war that will cost hundreds of lives? ","yes","to save hundreds of lives and stop the two tribes from going to war, the murderer must be executed.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","38282","2023-05-22 02:21:12"
"6335c7aa782a6330c0f83437","7","21.0","Lawrence of Arabia","personal_moral","AI","0","36","359","2","You are the leader of a small army that consists of warriors from   two tribes, the hill tribe and the river tribe. You belong to neither tribe. During the night a hill tribesman got into an argument with a river tribesman and murdered him. The river tribe will attack the hill tribe unless the murderer is put to death, but the hill tribe refuses to kill one of its own warriors. The only way for you to avoid a war between the two tribes that will costs hundreds of lives is to publicly execute the murderer by cutting off is head with your sword. Is it appropriate for you to cut off this man’s head in order to prevent the two tribes from fighting a war that will cost hundreds of lives? ","yes","to save hundreds of lives and stop the two tribes from going to war, the murderer must be executed.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","38282","2023-05-22 02:21:12"
"6335c7aa782a6330c0f83437","7","21.0","Lawrence of Arabia","personal_moral","AI","0","36","359","1","You are the leader of a small army that consists of warriors from   two tribes, the hill tribe and the river tribe. You belong to neither tribe. During the night a hill tribesman got into an argument with a river tribesman and murdered him. The river tribe will attack the hill tribe unless the murderer is put to death, but the hill tribe refuses to kill one of its own warriors. The only way for you to avoid a war between the two tribes that will costs hundreds of lives is to publicly execute the murderer by cutting off is head with your sword. Is it appropriate for you to cut off this man’s head in order to prevent the two tribes from fighting a war that will cost hundreds of lives? ","yes","to save hundreds of lives and stop the two tribes from going to war, the murderer must be executed.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","38282","2023-05-22 02:21:13"
"5fb4b543282b20203734ba72","18","60d8f98d9d58bf54aeb8438a","Footbridge","personal_moral","Human","1","31","848","0","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","no","it would not be my place to intervene especially as it meant killing someone","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","27886","2023-05-22 02:21:16"
"5fb4b543282b20203734ba72","18","60d8f98d9d58bf54aeb8438a","Footbridge","personal_moral","Human","1","31","848","1","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","no","it would not be my place to intervene especially as it meant killing someone","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","27886","2023-05-22 02:21:16"
"5fb4b543282b20203734ba72","18","60d8f98d9d58bf54aeb8438a","Footbridge","personal_moral","Human","1","31","848","2","A runaway trolley is heading down the tracks toward five workmen who will  be killed if the trolley proceeds on its present course. You are on a footbridge over the tracks, in between the approaching trolley and the five workmen. Next to you on this footbridge is a stranger who happens to be very large. The only way to save the lives of the five workmen is to push this stranger off the bridge and onto the tracks below where his large body will stop the trolley. The stranger will die if you do this, but the five workmen will be saved. Is it appropriate for you to push the stranger on to the tracks in order to save the five workmen?","no","it would not be my place to intervene especially as it meant killing someone","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","27886","2023-05-22 02:21:16"
"604d5e61486bd0622d2102c0","20","4.0","Resume","impersonal_moral","AI","0","18","943","0","You have a friend who has been trying to find a job lately   without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment? ","no","lying on a resume can be fraudulent and deceptive, and it might lead to your friend losing their job.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","42429","2023-05-22 02:21:17"
"604d5e61486bd0622d2102c0","20","4.0","Resume","impersonal_moral","AI","0","18","943","1","You have a friend who has been trying to find a job lately   without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment? ","no","lying on a resume can be fraudulent and deceptive, and it might lead to your friend losing their job.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","42429","2023-05-22 02:21:17"
"604d5e61486bd0622d2102c0","20","4.0","Resume","impersonal_moral","AI","0","18","943","2","You have a friend who has been trying to find a job lately   without much success. He figured that he would be more likely to get hired if he had a more impressive resume. He decided to put some false information on his resume in order to make it more impressive. By doing this he ultimately managed to get hired, beating out several candidates who were actually more qualified than he. Was it appropriate for your friend to put false information on his resume in order to help him find employment? ","no","lying on a resume can be fraudulent and deceptive, and it might lead to your friend losing their job.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","42429","2023-05-22 02:21:17"
"62d6def56af3eab915fba4a0","27","5f3bdc715637da0bc38980ba","Food Prep","non_moral","Human","0","6","1280","2","You are preparing pasta with fresh vegetables, and you are deciding on the  order in which you will do the various things you need to do. You are in a big hurry. At the moment you have a slight urge to cut vegetables. If you first start the water boiling and then cut the vegetables you will be done in twenty minutes. If you cut the vegetables and then start the water boiling you will be done in forty minutes. Would you cut the vegetables first and then start the water boiling in order to satisfy your slight urge to cut vegetables?","no","saving time would supersede my urges.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","27594","2023-05-22 02:21:20"
"62d6def56af3eab915fba4a0","27","5f3bdc715637da0bc38980ba","Food Prep","non_moral","Human","0","6","1280","1","You are preparing pasta with fresh vegetables, and you are deciding on the  order in which you will do the various things you need to do. You are in a big hurry. At the moment you have a slight urge to cut vegetables. If you first start the water boiling and then cut the vegetables you will be done in twenty minutes. If you cut the vegetables and then start the water boiling you will be done in forty minutes. Would you cut the vegetables first and then start the water boiling in order to satisfy your slight urge to cut vegetables?","no","saving time would supersede my urges.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","27594","2023-05-22 02:21:20"
"62d6def56af3eab915fba4a0","27","5f3bdc715637da0bc38980ba","Food Prep","non_moral","Human","0","6","1280","0","You are preparing pasta with fresh vegetables, and you are deciding on the  order in which you will do the various things you need to do. You are in a big hurry. At the moment you have a slight urge to cut vegetables. If you first start the water boiling and then cut the vegetables you will be done in twenty minutes. If you cut the vegetables and then start the water boiling you will be done in forty minutes. Would you cut the vegetables first and then start the water boiling in order to satisfy your slight urge to cut vegetables?","no","saving time would supersede my urges.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","27594","2023-05-22 02:21:20"
"60f88d15328d079d8d68fe00","8","3.0","Sophie","personal_moral","AI","1","18","392","1","It is wartime and you and your two children, ages eight and five,   are living in a territory that has been occupied by the enemy. At the enemy’s headquarters is a doctor who performs painful experiments on humans that inevitably lead to death. He intends to perform experiments on one of your children, but he will allow you to choose which of your children will be experimented upon. You have twenty-four hours to bring one of your children to his laboratory. If you refuse to bring one of your children to his laboratory he will find them both and experiment on both of them. Is it appropriate for you to bring one of your children to the laboratory in order to avoid having them both die? ","no","sacrificig one child to save the other would be a selfish, cowardly act &amp; worth the cost only if there's no other choice.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","32114","2023-05-22 02:21:26"
"60f88d15328d079d8d68fe00","8","3.0","Sophie","personal_moral","AI","1","18","392","2","It is wartime and you and your two children, ages eight and five,   are living in a territory that has been occupied by the enemy. At the enemy’s headquarters is a doctor who performs painful experiments on humans that inevitably lead to death. He intends to perform experiments on one of your children, but he will allow you to choose which of your children will be experimented upon. You have twenty-four hours to bring one of your children to his laboratory. If you refuse to bring one of your children to his laboratory he will find them both and experiment on both of them. Is it appropriate for you to bring one of your children to the laboratory in order to avoid having them both die? ","no","sacrificig one child to save the other would be a selfish, cowardly act &amp; worth the cost only if there's no other choice.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","32114","2023-05-22 02:21:26"
"60f88d15328d079d8d68fe00","8","3.0","Sophie","personal_moral","AI","1","18","392","0","It is wartime and you and your two children, ages eight and five,   are living in a territory that has been occupied by the enemy. At the enemy’s headquarters is a doctor who performs painful experiments on humans that inevitably lead to death. He intends to perform experiments on one of your children, but he will allow you to choose which of your children will be experimented upon. You have twenty-four hours to bring one of your children to his laboratory. If you refuse to bring one of your children to his laboratory he will find them both and experiment on both of them. Is it appropriate for you to bring one of your children to the laboratory in order to avoid having them both die? ","no","sacrificig one child to save the other would be a selfish, cowardly act &amp; worth the cost only if there's no other choice.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","32114","2023-05-22 02:21:26"
"60ff8ef5687d522fc499537b","22","12.0","Bomb 2","personal_moral","AI","1","42","1065","0","You are negotiating with a powerful and determined terrorist who is about to   set off a bomb in a crowded area. Your one advantage is that you have his teenage son in your custody. There is only one thing that you can do to stop him from detonating his bomb, which will kill thousands of people if detonated. To stop him, you must contact him over the satellite hook-up that he has established and, in front of the camera, break one of his son’s arms and then threaten to break the other one if he does not give himself up. Is it appropriate for you to break the terrorist’s son’s arm in order to prevent the terrorist from killing thousands of people with his bomb? ","yes","breaking a son's arn is an easier measure than killing thousands of innocent people, and it'll have a deeper impact on the terrorist.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","15997","2023-05-22 02:21:27"
"60ff8ef5687d522fc499537b","22","12.0","Bomb 2","personal_moral","AI","1","42","1065","2","You are negotiating with a powerful and determined terrorist who is about to   set off a bomb in a crowded area. Your one advantage is that you have his teenage son in your custody. There is only one thing that you can do to stop him from detonating his bomb, which will kill thousands of people if detonated. To stop him, you must contact him over the satellite hook-up that he has established and, in front of the camera, break one of his son’s arms and then threaten to break the other one if he does not give himself up. Is it appropriate for you to break the terrorist’s son’s arm in order to prevent the terrorist from killing thousands of people with his bomb? ","yes","breaking a son's arn is an easier measure than killing thousands of innocent people, and it'll have a deeper impact on the terrorist.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","0","15997","2023-05-22 02:21:27"
"60ff8ef5687d522fc499537b","22","12.0","Bomb 2","personal_moral","AI","1","42","1065","1","You are negotiating with a powerful and determined terrorist who is about to   set off a bomb in a crowded area. Your one advantage is that you have his teenage son in your custody. There is only one thing that you can do to stop him from detonating his bomb, which will kill thousands of people if detonated. To stop him, you must contact him over the satellite hook-up that he has established and, in front of the camera, break one of his son’s arms and then threaten to break the other one if he does not give himself up. Is it appropriate for you to break the terrorist’s son’s arm in order to prevent the terrorist from killing thousands of people with his bomb? ","yes","breaking a son's arn is an easier measure than killing thousands of innocent people, and it'll have a deeper impact on the terrorist.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","15997","2023-05-22 02:21:27"
"5a8e54c9f49c9a0001f3dc3f","17","14.0","Lost Wallet","impersonal_moral","AI","1","22","819","0","You are walking down the street when you come across a wallet lying   on the ground. You open the wallet and find that it contains several hundred dollars in cash as well the owner’s driver’s license. From the credit cards and other items in the wallet it’s very clear that the wallet’s owner is wealthy. You, on the other hand, have been hit by hard times recently and could really use some extra money. You consider sending the wallet back to the owner without the cash, keeping the cash for yourself. Is it appropriate for you to keep the money you found in the wallet in order to have more money for yourself? ","no","don't steal - it's not okay to take someone else's money without asking.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","19023","2023-05-22 02:21:29"
"5a8e54c9f49c9a0001f3dc3f","17","14.0","Lost Wallet","impersonal_moral","AI","1","22","819","1","You are walking down the street when you come across a wallet lying   on the ground. You open the wallet and find that it contains several hundred dollars in cash as well the owner’s driver’s license. From the credit cards and other items in the wallet it’s very clear that the wallet’s owner is wealthy. You, on the other hand, have been hit by hard times recently and could really use some extra money. You consider sending the wallet back to the owner without the cash, keeping the cash for yourself. Is it appropriate for you to keep the money you found in the wallet in order to have more money for yourself? ","no","don't steal - it's not okay to take someone else's money without asking.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","0","19023","2023-05-22 02:21:29"
"5a8e54c9f49c9a0001f3dc3f","17","14.0","Lost Wallet","impersonal_moral","AI","1","22","819","2","You are walking down the street when you come across a wallet lying   on the ground. You open the wallet and find that it contains several hundred dollars in cash as well the owner’s driver’s license. From the credit cards and other items in the wallet it’s very clear that the wallet’s owner is wealthy. You, on the other hand, have been hit by hard times recently and could really use some extra money. You consider sending the wallet back to the owner without the cash, keeping the cash for yourself. Is it appropriate for you to keep the money you found in the wallet in order to have more money for yourself? ","no","don't steal - it's not okay to take someone else's money without asking.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","1","19023","2023-05-22 02:21:29"
"5fb4b543282b20203734ba72","18","4.0","Vaccine Test","personal_moral","AI","0","32","851","2","A viral epidemic has spread across the globe killing millions of people. You   have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don’t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who areunder your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives? ","yes","sacrificing one life to save many.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","13163","2023-05-22 02:21:29"
"5fb4b543282b20203734ba72","18","4.0","Vaccine Test","personal_moral","AI","0","32","851","1","A viral epidemic has spread across the globe killing millions of people. You   have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don’t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who areunder your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives? ","yes","sacrificing one life to save many.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","13163","2023-05-22 02:21:29"
"5fb4b543282b20203734ba72","18","4.0","Vaccine Test","personal_moral","AI","0","32","851","0","A viral epidemic has spread across the globe killing millions of people. You   have developed two substances in your home laboratory. You know that one of them is a vaccine, but you don’t know which one. You also know that the other one is deadly. Once you figure out which substance is the vaccine you can use it to save millions of lives. You have with you two people who areunder your care, and the only way to identify the vaccine is to inject each of these people with one of the two substances. One person will live, the other will die, and you will be able to start saving lives with your vaccine. Is it appropriate for you to kill one of these people with a deadly injection in order to identify a vaccine that will save millions of lives? ","yes","sacrificing one life to save many.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","13163","2023-05-22 02:21:29"
"6153feff56031fc0b414028b","26","60990cfc7441dc3e4c3e071a","Coupons","non_moral","Human","0","1","1231","0","You have gone to a bookstore to buy $50 worth of books. You  have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?","yes","why wouldn't you use this one?","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","0","112622","2023-05-22 02:21:31"
"6153feff56031fc0b414028b","26","60990cfc7441dc3e4c3e071a","Coupons","non_moral","Human","0","1","1231","2","You have gone to a bookstore to buy $50 worth of books. You  have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?","yes","why wouldn't you use this one?","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","112622","2023-05-22 02:21:31"
"6153feff56031fc0b414028b","26","60990cfc7441dc3e4c3e071a","Coupons","non_moral","Human","0","1","1231","1","You have gone to a bookstore to buy $50 worth of books. You  have with you two coupons. One of these coupons gives you 30% off of your purchase price. This coupon expires tomorrow. The other coupon gives you 25% off your purchase price, and this coupon does not expire for another year. Would you use the 30%-off coupon for your present purchase so that you will have another coupon to use during the coming year?","yes","why wouldn't you use this one?","Do you agree with the second answer from the blue character (justification)? (#2)","No","1","112622","2023-05-22 02:21:31"
"6335c7aa782a6330c0f83437","7","23.0","Investment Offer","non_moral","AI","1","37","367","2","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no","it''s not a good idea to invest in this mutual fond; past performance has been poor and there's no sign it'll improve.","Do you think the blue character involved in this dialogue was an artificial intelligence?","Human","1","24457","2023-05-22 02:21:37"
"6335c7aa782a6330c0f83437","7","23.0","Investment Offer","non_moral","AI","1","37","367","1","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no","it''s not a good idea to invest in this mutual fond; past performance has been poor and there's no sign it'll improve.","Do you agree with the second answer from the blue character (justification)? (#2)","Yes","1","24457","2023-05-22 02:21:37"
"6335c7aa782a6330c0f83437","7","23.0","Investment Offer","non_moral","AI","1","37","367","0","You are at home one day when the mail arrives. You receive a   letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars. As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future. Would you invest a thousand dollars in this mutual fund in order to make money? ","no","it''s not a good idea to invest in this mutual fond; past performance has been poor and there's no sign it'll improve.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","Yes","1","24457","2023-05-22 02:21:37"
"606722d98a9420864ed2f16e","15","29.0","Shower","non_moral","AI","0","24","729","0","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","yes","it's more efficient to wait and take one shower after doing the yard work.","Do you agree with the first answer from the blue character (appropriateness)? (#1)","No","1","49511","2023-05-22 02:21:43"
"606722d98a9420864ed2f16e","15","29.0","Shower","non_moral","AI","0","24","729","2","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","yes","it's more efficient to wait and take one shower after doing the yard work.","Do you think the blue character involved in this dialogue was an artificial intelligence?","AI","0","49511","2023-05-22 02:21:43"
"606722d98a9420864ed2f16e","15","29.0","Shower","non_moral","AI","0","24","729","1","You are planning to attend a luncheon this afternoon, and before you go   you will need to take a shower. You have some yard work that you would like to do before then, and doing this yard will cause you to perspire a fair amount. If you shower before you do your yard work you will have to take another shower before the luncheon. At the present time you could enjoy taking a shower. At the same time, you have a very strong commitment to lowering your water bill and to showering no more than once a day. Would you shower before doing your yard work in order to enjoy a shower now? ","yes","it's more efficient to wait and take one shower after doing the yard work.","Do you agree with the second answer from the blue character (justification)? (#2)","No","0","49511","2023-05-22 02:21:43"
