,item_id,question,q_id,iter,a_id,a
618,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,9,0,"
7"
619,18,Why?,1,9,1," Because breaking the window is the only way to save the children, and there is no other way to evacuate the man."
620,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,10,0,"
4"
621,18,Why?,1,10,1," Because breaking open the window is the only way to save the children, and it is permissible to do something that will save lives, even if it means causing someone else to die."
622,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,11,0,"
7"
623,18,Why?,1,11,1," Because Rick is obligated to save the lives of the five children, even if it means sacrificing the life of the man on the sill."
624,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,12,0,"
4"
625,18,Why?,1,12,1,"

Rick is faced with a difficult decision - he can either break the window and save the five children, or he can leave the window alone and save the one man. While breaking the window will result in the death of the man on the sill, it is the only way to save the children. Therefore, breaking open the window is permissible."
626,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,13,0,"
4"
627,18,Why?,1,13,1,"

Breaking open the window is the only way to save the children, so it is permissible."
628,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,14,0,"
4"
629,18,Why?,1,14,1," Rick is trying to save the lives of five children, and breaking the window is the only way to do so. Although breaking the window will cause the death of the man on the sill, this is outweighed by the lives of the five children that will be saved."
630,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,15,0,"
7"
631,18,Why?,1,15,1," Because if Rick does not break open the window, the five children will die."
632,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,16,0,"
7"
633,18,Why?,1,16,1," Because if Rick does not break open the window, the five children will die. Although breaking open the window will cause the death of the man on the sill, it is the only way to save the children. Therefore, it is Rick's duty to break open the window."
634,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,17,0,"
7"
635,18,Why?,1,17,1," Because Rick is a fireman and his job is to save lives. In this case, breaking open the window is the only way to save the lives of the five children, so it is his duty to do so."
636,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,18,0,"
4"
637,18,Why?,1,18,1,"

Breaking open the window is permissible because it will result in the death of one person but will save the lives of five people. Although it is unfortunate that the man will die, breaking open the window is the best option available and so is permissible."
638,18,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Rick is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Rick must immediately smash open this large, heavy window  or else all five children will die.  Outside the window, on the sill, is a man safely awaiting evacuation who Rick cannot help hitting with his fist if he breaks the window.  Rick knows that if he breaks open the window he will hit the man with his fist, the man will fall off and die, but the five children will be safely evacuated. If Rick does not break open the window the man will be safely evacuated, but the children will die. Breaking open the window is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,19,0,"
7"
639,18,Why?,1,19,1,"

Rick is obligated to break the window because his action will save five lives. The death of the one man is an unfortunate but necessary consequence of his actions."
640,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,0,0,"
7"
641,19,Why?,1,0,1,"

Pushing the man into the window is the only way to save the five children, so it is obligatory."
642,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,1,0,"
7"
643,19,Why?,1,1,1,"

Because Peter is obligated to save the lives of the five children, even if it means sacrificing the life of the one man."
644,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,2,0,"
7"
645,19,Why?,1,2,1,"

Pushing the man is the only way to save the five children, so it is obligatory."
646,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,3,0,"
7"
647,19,Why?,1,3,1,"

Pushing the man is the only way to save the children, so it is obligatory."
648,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,4,0,"
7"
649,19,Why?,1,4,1,"

Because Peter is obligated to save the lives of the five children, and the only way he can do that is by pushing the man into the window."
650,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,5,0,"
7"
651,19,Why?,1,5,1,"

Because it is the only way to save the five children."
652,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,6,0,"
7"
653,19,Why?,1,6,1,"

Pushing the man into the window is the only way to save the five children, so it is obligatory."
654,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,7,0,"
7"
655,19,Why?,1,7,1," Because if we do not act, the children will certainly die. Although the man will die if we act, his death is not certain if we do not act. Therefore, it is obligatory to push the man into the window in order to save the children."
656,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,8,0,"
7"
657,19,Why?,1,8,1,"

The man's death is an unfortunate but necessary consequence of saving the five children. Peter is obligated to take this action."
658,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,9,0,"
7"
659,19,Why?,1,9,1,"

Because it is the only way to save the five children."
660,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,10,0,"
7"
661,19,Why?,1,10,1,"

Because pushing the man is the only way to save the five children."
662,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,11,0,"
7"
663,19,Why?,1,11,1,"

Pushing the man into the window is the only way to save the five children, so it is obligatory."
664,19,"Question:  Adam is driving his motorboat when he notices five swimmers drowning in 
 the distance. If Adam does not drive toward them at top speed he will not arrive in time, and all five will die. In order to drive at top speed, Adam must accelerate quickly. If Adam accelerates quickly, he will save the five drowning swimmers.  If Adam does not accelerate quickly, the five swimmers will drown. Accelerating quickly is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
Answer: 4


Question:Peter is a fireman trying to help five children out of a burning 
 house.  There is only one window from which the children can be safely evacuated, and it is jammed shut.  Peter must immediately use an object to smash open this large, heavy window  or else all five children will die.  The only sufficiently large object is a man on his way towards safely escaping the burning house.  If Peter pushes the man into the window and breaks it open, the man will fall out and die, but the five children will be safely evacuated.  If Peter does not push the man into the window the man will safely escape, but the five children will die. Pushing the man is…
            
 Answer from a scale  of 1 to 7 where 1 is labeled ""Forbidden"", 4 is labeled ""Permissible"", and 7 is labeled ""Obligatory"".
            
 Answer:
",0,12,0,"
7"
665,19,Why?,1,12,1,"

Because if Peter does not push the man into the window, all five children will die. Although the man will also die if Peter does push him into the window, saving the lives of the five children is more important."
