,q_id,question,iter,a_id,a
208,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",4,0,"
Yes, I would turn my turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty."
209,1,Why?,4,1,"

Since I am a farm worker, my primary concern is harvesting as many turnips as possible. In this case, fifteen bushels is better than nothing, so I would choose the path on the right."
210,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",5,0,"
Yes, I would turn my turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty."
211,1,Why?,5,1,"

The reason I would choose the path on the right is because it would allow me to harvest more turnips overall. Even though the path on the left would allow me to harvest more turnips in the short-term, the path on the right would ultimately allow me to harvest more turnips in the long-term."
212,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",6,0,"
Yes, I would turn the machine to the right in order to harvest fifteen bushels of turnips."
213,1,Why?,6,1," 

It is better to have some turnips than no turnips."
214,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",7,0,"
Yes."
215,1,Why?,7,1,"

The expected value of the thirty bushels of turnips is 15 bushels. The expected value of the fifteen bushels of turnips is 7.5 bushels. Therefore, it is better to turn to the right and harvest fifteen bushels of turnips."
216,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",8,0,"
Yes"
217,1,Why?,8,1,"

The fifteen bushels of turnips is a better yield per hour than the thirty bushels of turnips."
218,0,"You are a farm worker driving a turnip-harvesting machine. You are approaching two 
 diverging paths.By choosing the path on the left you will harvest thirty bushels of turnips. By choosing the path on the right you will harvest fifteen bushels of turnips. If you do nothing your turnip-picking machine will turn to the left. Would you turn your turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty?
",9,0,"
Yes, I would turn my turnip-harvesting machine to the right in order to harvest fifteen bushels of turnips instead of thirty."
219,1,Why?,9,1,"

I would rather have fifteen bushels of turnips than no bushels of turnips."
220,0,"You are at home one day when the mail arrives. You receive a 
 letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars.As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future.Would you invest a thousand dollars in this mutual fund in order to make money?
",0,0,"
No, I would not."
221,1,Why?,0,1,"

I would not invest a thousand dollars in this mutual fund because it has not performed well in the past and there is no reason to think that it will perform any better in the future."
222,0,"You are at home one day when the mail arrives. You receive a 
 letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars.As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future.Would you invest a thousand dollars in this mutual fund in order to make money?
",1,0,"
No, I would not invest a thousand dollars in this mutual fund in order to make money."
223,1,Why?,1,1,"

The fund has not performed well in recent years, and there is no reason to believe that it will do any better in the future. Therefore, investing in it would be a risky proposition, and it is unlikely that I would make any money from doing so."
224,0,"You are at home one day when the mail arrives. You receive a 
 letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars.As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future.Would you invest a thousand dollars in this mutual fund in order to make money?
",2,0,"
No, I would not invest a thousand dollars in this mutual fund in order to make money."
225,1,Why?,2,1,"
The fund has not performed well in the past, and I see no reason to believe that it will do any better in the future. If I'm going to invest my money, I want to be reasonably confident that I will see a return on my investment."
226,0,"You are at home one day when the mail arrives. You receive a 
 letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars.As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future.Would you invest a thousand dollars in this mutual fund in order to make money?
",3,0,"
No"
227,1,Why?,3,1,"
The fund has not performed well in the past, and there is no reason to think that it will perform any better in the future."
228,0,"You are at home one day when the mail arrives. You receive a 
 letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars.As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future.Would you invest a thousand dollars in this mutual fund in order to make money?
",4,0,"
No, I would not invest a thousand dollars in this mutual fund in order to make money."
229,1,Why?,4,1,"

This mutual fund has not performed well over the past few years, so there is no reason to think that it will perform any better in the future."
230,0,"You are at home one day when the mail arrives. You receive a 
 letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars.As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future.Would you invest a thousand dollars in this mutual fund in order to make money?
",5,0,"
No, I would not invest a thousand dollars in this mutual fund in order to make money."
231,1,Why?,5,1,"

The mutual fund has not performed well over the past few years, and there is no reason to believe that it will perform any better in the future. Therefore, investing in it would be a risky proposition and is not likely to result in a profit."
232,0,"You are at home one day when the mail arrives. You receive a 
 letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars.As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future.Would you invest a thousand dollars in this mutual fund in order to make money?
",6,0,"
No, I would not invest a thousand dollars in this mutual fund in order to make money."
233,1,Why?,6,1,"

The mutual fund has not performed well in recent years, and there is no reason to believe that it will perform any better in the future."
234,0,"You are at home one day when the mail arrives. You receive a 
 letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars.As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future.Would you invest a thousand dollars in this mutual fund in order to make money?
",7,0,"
No, I would not."
235,1,Why?,7,1,"

I would not invest in this particular mutual fund because it has not performed well in the past, and there is no reason to think that it will perform any better in the future."
236,0,"You are at home one day when the mail arrives. You receive a 
 letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars.As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future.Would you invest a thousand dollars in this mutual fund in order to make money?
",8,0,"
No, I would not invest a thousand dollars in this mutual fund in order to make money."
237,1,Why?,8,1,"

There are a few reasons why I would not invest in this mutual fund. First, the fund has not performed well in recent years, so there is no reason to believe that it will perform any better in the future. Second, I am familiar with the fund and know that it is not a good investment. Finally, I would not invest in a fund that I do not believe will make me money."
238,0,"You are at home one day when the mail arrives. You receive a 
 letter from a reputable corporation that provides financial services. They have invited you to invest in a mutual fund, beginning with an initial investment of one thousand dollars.As it happens, you are familiar with this particular mutual fund. It has not performed very well over the past few years, and, based on what you know, there is no reason to think that it will perform any better in the future.Would you invest a thousand dollars in this mutual fund in order to make money?
",9,0,"
No, I would not."
239,1,Why?,9,1,"

I would not invest a thousand dollars in this mutual fund in order to make money because I am familiar with its past performance and I believe that it is unlikely to perform any better in the future."
240,0,"You have brought your broken VCR to the local repair shop. The woman 
 working at the shop tells you that it will cost you about $100 to have it fixed.You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100.Would you have your old VCR fixed in order to avoid spending money on a new one?
",0,0,"
No, I would not have my old VCR fixed in order to avoid spending money on a new one."
241,1,Why?,0,1,"

There are a few reasons why. First, $100 is a lot of money to spend on repairing an old VCR. Second, the new VCR on sale is slightly better than my old one, so it would be a good upgrade. Finally, the electronics shop next door is having a sale, so I would be able to get the new VCR for a good price."
242,0,"You have brought your broken VCR to the local repair shop. The woman 
 working at the shop tells you that it will cost you about $100 to have it fixed.You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100.Would you have your old VCR fixed in order to avoid spending money on a new one?
",1,0,"
No, I would not have my old VCR fixed if I could buy a new one for the same price."
243,1,Why?,1,1,"

The new VCR would be slightly better than my old one, so it would be worth spending the money to get a new one instead of repairing the old one."
244,0,"You have brought your broken VCR to the local repair shop. The woman 
 working at the shop tells you that it will cost you about $100 to have it fixed.You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100.Would you have your old VCR fixed in order to avoid spending money on a new one?
",2,0,"
No, I would not have my old VCR fixed in order to avoid spending money on a new one."
245,1,Why?,2,1,"
The cost of repairing an old VCR would be about the same as buying a new one, so it wouldn't make financial sense to repair the old one. Additionally, the new one would be a better quality than the old one, so it would be worth it to spend the money on the new one."
246,0,"You have brought your broken VCR to the local repair shop. The woman 
 working at the shop tells you that it will cost you about $100 to have it fixed.You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100.Would you have your old VCR fixed in order to avoid spending money on a new one?
",3,0,"
No, I would not have my old VCR fixed."
247,1,Why?,3,1," 

There are a few reasons. First, $100 is a lot to spend on a repair, especially when you can get a new, slightly better VCR for the same price. Second, even if the repair is successful, there's no guarantee that the VCR will last for very long. It might break again soon, and then you'd be back to square one. Finally, technology changes quickly and it might be outdated or difficult to find replacement parts for an old VCR. For all of these reasons, I would rather just buy a new VCR."
248,0,"You have brought your broken VCR to the local repair shop. The woman 
 working at the shop tells you that it will cost you about $100 to have it fixed.You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100.Would you have your old VCR fixed in order to avoid spending money on a new one?
",4,0,"
No, I would not have my old VCR fixed."
249,1,Why?,4,1,"

There are a few reasons why I would not have my old VCR fixed. First, $100 is a lot of money to spend on repairing something when you can just buy a new one for the same price. Second, the new VCR is slightly better than the old one, so it would be worth it to just get the new one. Finally, if the VCR is broken, it is probably not going to last very long anyway, so it might not be worth it to spend $100 on repairing it."
250,0,"You have brought your broken VCR to the local repair shop. The woman 
 working at the shop tells you that it will cost you about $100 to have it fixed.You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100.Would you have your old VCR fixed in order to avoid spending money on a new one?
",5,0,"
The answer to this question depends on the individual. Some people might choose to have their old VCR fixed in order to avoid spending money on a new one, while others might choose to buy the new VCR."
251,1,Why?,5,1,"

Some people might choose to have their old VCR fixed in order to avoid spending money on a new one because they are trying to save money. Other people might choose to buy the new VCR because they want the latest and greatest model, even if it means spending a little bit of money."
252,0,"You have brought your broken VCR to the local repair shop. The woman 
 working at the shop tells you that it will cost you about $100 to have it fixed.You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100.Would you have your old VCR fixed in order to avoid spending money on a new one?
",6,0,"
It depends. If the new VCR is only slightly better than the old one, it might not be worth it to spend the money to get the old one fixed. However, if the new VCR is significantly better than the old one, it might be worth it to spend the money to get the old one fixed so that you can have a better VCR."
253,1,Why?,6,1,"

The reason why it might not be worth it to spend the money to get the old one fixed is because you might be able to get a new one that is only slightly better for the same price. However, if the new VCR is significantly better than the old one, it might be worth it to spend the money to get the old one fixed so that you can have a better VCR."
254,0,"You have brought your broken VCR to the local repair shop. The woman 
 working at the shop tells you that it will cost you about $100 to have it fixed.You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100.Would you have your old VCR fixed in order to avoid spending money on a new one?
",7,0,"
No, I would not have my old VCR fixed in order to avoid spending money on a new one."
255,1,Why?,7,1,"

There are a few reasons why. First, $100 is a lot of money to spend on repairing an old VCR. Second, even if the repair is successful, the VCR is likely to break again soon and will need to be repaired again, which will cost even more money. Third, the new VCR that is on sale for $100 is likely to be more reliable and have more features than the old one, so it is a better investment."
256,0,"You have brought your broken VCR to the local repair shop. The woman 
 working at the shop tells you that it will cost you about $100 to have it fixed.You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100.Would you have your old VCR fixed in order to avoid spending money on a new one?
",8,0,"
I would have my old VCR fixed."
257,1,Why?,8,1,"

There are a few reasons why I would have my old VCR fixed instead of buying a new one. First, even though the new VCR may be slightly better than my old one, it is not worth spending an extra $100 on when my old one can be fixed for the same price. Second, I may have sentimental value attached to my old VCR, and so I would rather keep it and fix it than get rid of it. Finally, repairing my old VCR may end up being cheaper in the long run than buying a new one, since the new VCR will eventually break down as well and will need to be replaced, whereas if I fix my old VCR, it should last longer."
258,0,"You have brought your broken VCR to the local repair shop. The woman 
 working at the shop tells you that it will cost you about $100 to have it fixed.You noticed in the paper that morning that the electronics shop next door is having a sale on VCR’s and that a certain new VCR which is slightly better than your old one is on sale for $100.Would you have your old VCR fixed in order to avoid spending money on a new one?
",9,0,"
Yes, I would have my old VCR fixed in order to avoid spending money on a new one."
259,1,Why?,9,1," 

The old VCR probably still works fine, and it would be a waste of money to buy a new one when the old one can be fixed for the same price."
260,0,"You are beginning your senior year of college. In order to fulfill your 
 graduation requirements you need to take a history class and a science class by the end of the year.During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not.Would you take the history class during the fall term in order to help you fulfill your graduation requirements?
",0,0,"
Yes, I would take the history class during the fall term in order to fulfill my graduation requirements."
261,1,Why?,0,1," 

I would take the history class during the fall term in order to fulfill my graduation requirements because it is a required class for my degree."
262,0,"You are beginning your senior year of college. In order to fulfill your 
 graduation requirements you need to take a history class and a science class by the end of the year.During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not.Would you take the history class during the fall term in order to help you fulfill your graduation requirements?
",1,0,"
I would take the history class during the fall term and the science class during the spring term."
263,1,Why?,1,1," 

I would take the history class during the fall term because it is a graduation requirement and I need to take it by the end of the year. I would take the science class during the spring term because it is not a graduation requirement and I can take it at another time."
264,0,"You are beginning your senior year of college. In order to fulfill your 
 graduation requirements you need to take a history class and a science class by the end of the year.During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not.Would you take the history class during the fall term in order to help you fulfill your graduation requirements?
",2,0,"
Yes, I would take the history class during the fall term in order to help me fulfill my graduation requirements."
265,1,Why?,2,1," 

Since the history class is offered during the fall term and not during the spring term, I would take the class during the fall term in order to fulfill my graduation requirements."
266,0,"You are beginning your senior year of college. In order to fulfill your 
 graduation requirements you need to take a history class and a science class by the end of the year.During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not.Would you take the history class during the fall term in order to help you fulfill your graduation requirements?
",3,0,"
Yes, I would take the history class during the fall term in order to help me fulfill my graduation requirements."
267,1,Why?,3,1,"

If I take the history class during the fall term, I will have fulfilled my graduation requirements for history. I can then take the science class during the spring term when it is offered."
268,0,"You are beginning your senior year of college. In order to fulfill your 
 graduation requirements you need to take a history class and a science class by the end of the year.During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not.Would you take the history class during the fall term in order to help you fulfill your graduation requirements?
",4,0,"
Yes, I would take the history class during the fall term in order to help me fulfill my graduation requirements."
269,1,Why?,4,1,"

The history class is a required course for my degree, and it is only offered during the fall term. I would need to take the class during the fall in order to graduate on time."
270,0,"You are beginning your senior year of college. In order to fulfill your 
 graduation requirements you need to take a history class and a science class by the end of the year.During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not.Would you take the history class during the fall term in order to help you fulfill your graduation requirements?
",5,0,"
Yes, I would take the history class during the fall term in order to fulfill my graduation requirements."
271,1,Why?,5,1,"

Taking the history class during the fall term would allow me to fulfill my graduation requirements in a timely manner. Additionally, it would allow me to take the science class I want during the spring term."
272,0,"You are beginning your senior year of college. In order to fulfill your 
 graduation requirements you need to take a history class and a science class by the end of the year.During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not.Would you take the history class during the fall term in order to help you fulfill your graduation requirements?
",6,0,"
Yes, I would take the history class during the fall term in order to help me fulfill my graduation requirements."
273,1,Why?,6,1,"

I would take the history class during the fall term because it is a requirement for graduation and because it is offered at the same time as the science class I want to take."
274,0,"You are beginning your senior year of college. In order to fulfill your 
 graduation requirements you need to take a history class and a science class by the end of the year.During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not.Would you take the history class during the fall term in order to help you fulfill your graduation requirements?
",7,0,"
Yes, I would take the history class during the fall term in order to help fulfill my graduation requirements."
275,1,Why?,7,1," 

I would take the history class during the fall term in order to help fulfill my graduation requirements because I need to take a history class and a science class by the end of the year."
276,0,"You are beginning your senior year of college. In order to fulfill your 
 graduation requirements you need to take a history class and a science class by the end of the year.During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not.Would you take the history class during the fall term in order to help you fulfill your graduation requirements?
",8,0,"
Yes, I would take the history class during the fall term in order to help me fulfill my graduation requirements."
277,1,Why?,8,1," 

I would take the history class during the fall term in order to help me fulfill my graduation requirements because I need to take a history class and a science class by the end of the year. Taking the history class during the fall term would allow me to take the science class during the spring term."
278,0,"You are beginning your senior year of college. In order to fulfill your 
 graduation requirements you need to take a history class and a science class by the end of the year.During the fall term, the history class you want to take is scheduled at the same time as the science class you want to take. During the spring term the same history class is offered, but the science class is not.Would you take the history class during the fall term in order to help you fulfill your graduation requirements?
",9,0,"
Yes, I would take the history class during the fall term in order to help me fulfill my graduation requirements."
279,1,Why?,9,1,"
I would take the history class during the fall term because it is a required course for my degree, and it is only offered during that term. Although I would prefer to take the science class during the fall term, I can take it during the spring term instead."
280,0,"You’ve decided to buy a raffle ticket to support a local charity. They 
 are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good.Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle.Would you buy a ticket for the Car B raffle in order to win a car?
",0,0,"
No"
281,1,Why?,0,1,"

Your chances of winning are better in the Car A raffle than in the Car B raffle."
282,0,"You’ve decided to buy a raffle ticket to support a local charity. They 
 are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good.Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle.Would you buy a ticket for the Car B raffle in order to win a car?
",1,0,"
No, because I would rather have a higher chance of winning a car in the Car A raffle."
283,1,Why?,1,1,"

I would rather have a higher chance of winning a car in the Car A raffle because it is less likely that as many people have bought tickets for that raffle."
284,0,"You’ve decided to buy a raffle ticket to support a local charity. They 
 are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good.Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle.Would you buy a ticket for the Car B raffle in order to win a car?
",2,0,"
No, I would not buy a ticket for the Car B raffle in order to win a car."
285,1,Why?,2,1,"

The reason is that, although more people have bought tickets for the Car B raffle, the chances of winning are actually better in the Car A raffle. Therefore, it makes more sense to buy a ticket for the Car A raffle."
286,0,"You’ve decided to buy a raffle ticket to support a local charity. They 
 are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good.Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle.Would you buy a ticket for the Car B raffle in order to win a car?
",3,0,"
No, I would not buy a ticket for the Car B raffle in order to win a car."
287,1,Why?,3,1,"
The reason is that the expected value of the Car B raffle is lower than the expected value of the Car A raffle. The expected value is the average amount of money that you would expect to win if you bought a large number of tickets for the same raffle. In this case, the expected value of the Car B raffle is lower because there are more people competing for the prize."
288,0,"You’ve decided to buy a raffle ticket to support a local charity. They 
 are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good.Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle.Would you buy a ticket for the Car B raffle in order to win a car?
",4,0,"
No, I would not buy a ticket for the Car B raffle in order to win a car."
289,1,Why?,4,1,"

There are a few reasons. First, I think that these two cars are equally good. Second, I would rather have the better chance of winning in the Car A raffle than in the Car B raffle. Finally, I don't want to support the charity's marketing campaign by buying a ticket for the Car B raffle."
290,0,"You’ve decided to buy a raffle ticket to support a local charity. They 
 are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good.Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle.Would you buy a ticket for the Car B raffle in order to win a car?
",5,0,"
No, I would not buy a ticket for the Car B raffle in order to win a car."
291,1,Why?,5,1,"

The Car A raffle has better odds, so it makes more sense to buy a ticket for that raffle."
292,0,"You’ve decided to buy a raffle ticket to support a local charity. They 
 are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good.Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle.Would you buy a ticket for the Car B raffle in order to win a car?
",6,0,"
No, I would not buy a ticket for the Car B raffle in order to win a car."
293,1,Why?,6,1,"

The answer is simple. If I want to win a car, I would buy a ticket for the Car A raffle. The reason is that there are fewer people competing for the car in the Car A raffle, so my chances of winning are better."
294,0,"You’ve decided to buy a raffle ticket to support a local charity. They 
 are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good.Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle.Would you buy a ticket for the Car B raffle in order to win a car?
",7,0,"
No, I would not buy a ticket for the Car B raffle in order to win a car."
295,1,Why?,7,1,"

The reason is that, although the Car B raffle may have more tickets sold, and thus a higher chance of winning, the odds are still the same for each individual ticket. So, if I were to buy a ticket for the Car B raffle, I would have the same chance of winning as everyone else who bought a ticket for that raffle."
296,0,"You’ve decided to buy a raffle ticket to support a local charity. They 
 are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good.Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle.Would you buy a ticket for the Car B raffle in order to win a car?
",8,0,"
No, I would not buy a ticket for the Car B raffle in order to win a car. I would only buy a ticket for the Car A raffle."
297,1,Why?,8,1,"

The reason I would only buy a ticket for the Car A raffle is because the odds of winning are better. Even though Car B may be a better car, there are more people competing for that prize, so my chances of winning are lower."
298,0,"You’ve decided to buy a raffle ticket to support a local charity. They 
 are separately raffling off two different cars: Car A and Car B. You have decided to buy one raffle ticket. You are a serious and knowledgeable car enthusiast, and you think that these two cars are equally good.Because there have been a lot of adds for Car B on TV recently, many more people have chosen to buy tickets for the Car B raffle. Since more people have bought tickets for the Car B raffle, your chances of winning are better in the Car A raffle than in the Car B raffle.Would you buy a ticket for the Car B raffle in order to win a car?
",9,0,"
No, I would not buy a ticket for the Car B raffle in order to win a car."
299,1,Why?,9,1,"

The chances of winning are better in the Car A raffle than in the Car B raffle."
300,0,"You intend to accomplish two things this afternoon: going for a jog and 
 doing some paperwork. In general you prefer to get your work done before you exercise.The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you don’t care what the weather is like while you do paperwork.Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise?
",0,0,"
Yes, I would do my paperwork now with the intention of jogging in a couple of hours in order to get my work done before I exercise."
301,1,Why?,0,1,"

Jogging in the rain is not something I enjoy, so if the weather forecast says it will rain in a couple of hours, I would rather get my work done now and then go for a jog later on."
302,0,"You intend to accomplish two things this afternoon: going for a jog and 
 doing some paperwork. In general you prefer to get your work done before you exercise.The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you don’t care what the weather is like while you do paperwork.Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise?
",1,0,"
Yes, I would do my paperwork now with the intention of jogging in a couple of hours in order to get my work done before I exercise."
303,1,Why?,1,1,"

I would do my paperwork now because I would rather get it out of the way before I go for my jog. I would rather jog in the rain than do paperwork in the rain, so if it rains in a couple of hours, I would still go for my jog."
304,0,"You intend to accomplish two things this afternoon: going for a jog and 
 doing some paperwork. In general you prefer to get your work done before you exercise.The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you don’t care what the weather is like while you do paperwork.Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise?
",2,0,"
Yes."
305,1,Why?,2,1,"

I would do my paperwork now so that I can get it done before I go for my jog. I don't mind what the weather is like while I do paperwork, but I would prefer to avoid jogging in the rain."
306,0,"You intend to accomplish two things this afternoon: going for a jog and 
 doing some paperwork. In general you prefer to get your work done before you exercise.The weather is nice at the moment, but the weather forecast says that in a couple of hours it will start to rain. You very much dislike jogging in the rain, but you don’t care what the weather is like while you do paperwork.Would you do your paperwork now with the intention of jogging in a couple of hours in order to get your work done before you exercise?
",3,0,"
Yes, I would do my paperwork now with the intention of jogging in a couple of hours in order to get my work done before I exercise."
307,1,Why?,3,1," 
I would rather get my work done before I exercise because I prefer to get my work done before I exercise."
